CTRLM_TABLE_NAME,JOB_NAME,SCRIPT_NAME,DESCRIPTION,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROM_TIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,FAIL_FLAG,TEAM_NAME,SNOW_WORK_GROUP,MIR3_WORK_GROUP,REGION,APPLICATION,JOB_TYPE
SEBLG407@SIEBEL116,SEBLJ2001n,sebl2001_imp_opt_anaplan.bat,Anaplan Sysdate NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001p,sebl2001_imp_opt_anaplan.bat,Anaplan Promo Error Report NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2015ap,sebl2015_tfm_wf_ana_rcsv.bat,Anaplan to Optima Workflow,Y,40,Y,,0815,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2016a,sebl2016_tfmwfana_rtsvol.bat,Anaplan TSP Staging Data NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2220a,sebl2220_handshake.bat,Anaplan Handshake NT Job,Y,40,Y,,0940,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2222a,sebl2222_snapshot.bat,Anaplan Snapshot NT Job,Y,40,Y,,1000,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2002b,sebl2002_imp_hub_anaplan.bat,Anaplan Satellite ANZ NT Job,Y,60,N,1735,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2018a,sebl2018_Promo_Acc_Del.bat,Anaplan Deletion into Import Hub NT Job,Y,40,Y,,0950,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2019a,sebl2019_imp_hub_anaplan.bat,Anaplan Import Hub NT Job,Y,40,Y,,0940,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2005a,sebl2005_exp_anaplan_opt.bat,Anaplan Export Download NT Job,Y,40,Y,0800,0815,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2005b,sebl2005_exp_anaplan_opt.bat,Anaplan SVP NT Job,Y,40,N,0900,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2101a,sebl2101_ship_add_gtin.bat,RDS GTIN NT Job,N,60,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ1011a,sebl1011_export_user.bat,Anaplan Users Export NT Job,N,60,N,0430,,Y,N,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2017a,sebl2017_ana_usr_security.bat,Anaplan Users Security NT Job,N,60,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001o,sebl2001_imp_opt_anaplan.bat,Anaplan Users import NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ1012a,sebl1012_import_user_sat.bat,Anaplan Users Satellite Import NT Job,N,60,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ1013a,sebl1013_snapshot_user.bat,Anaplan Users Snapshot NT Job,N,60,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ1014a,sebl1014_user_access.bat,Anaplan Users Access NT Job,N,60,N,1900,,Y,N,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2002a,sebl2002_imp_hub_anaplan.bat,Anaplan Anaplan Satellite JP NB Jhb,Y,60,N,1730,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2003a,sebl2003_ana_ffm_lock.bat,Anaplan FFM lock JP NT Job,N,60,N,,,Y,N,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2003b,sebl2003_ana_ffm_lock.bat,Anaplan FFM lock ANZ NT Job,N,60,N,,,Y,N,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001af,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Hierarchy NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001bf,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Attributes NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001cf,sebl2001_imp_opt_anaplan.bat,Anaplan Product Hierarchy NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001df,sebl2001_imp_opt_anaplan.bat,Anaplan Product Attributes NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001ef,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Details NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001ff,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Products NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001gf,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Adjustment Transfers NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001kf,sebl2001_imp_opt_anaplan.bat,Anaplan Optima Actual Payments NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2001lf,sebl2001_imp_opt_anaplan.bat,Anaplan RVC NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2221a,sebl2221_Act_Accept_Del.bat,Anaplan Activity Accepeted Delete NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ2004a,sebl2004_suff_hubtosat.bat,Anaplan Sufficiency Satellite NT Job,N,60,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5104d,sebl5104_tfm_act_pay_imp.bat,Optima Upload Actuals NT Job,Y,40,Y,,2000,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2007ab,sebl2007_pea_imp_hub_anpln.bat,Import Satellite PEA APAC NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2010aa,sebl2010_pea_exp_ana_ce.bat,Anaplan Export PEA EMEA NT Job,Y,40,N,0130,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2010ab,sebl2010_pea_exp_ana_ce.bat,Anaplan Export PEA EMEA NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2011aa,sebl2011_pea_exp_ana_apac.bat,Anaplan Export PEA APAC NT Job,Y,40,N,0145,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2011ab,sebl2011_pea_exp_ana_apac.bat,Anaplan Export PEA APAC NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2006ac,sebl2006_pea_imp_anaplan.bat,Anaplan import PEA LA NT Job,Y,40,N,0110,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2007ac,sebl2007_pea_imp_hub_anpln.bat,Import Satellite PEA LA NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2012aa,sebl2012_pea_exp_ana_la.bat,Anaplan Export PEA LA NT Job,Y,40,N,0205,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2012ab,sebl2012_pea_exp_ana_la.bat,Anaplan Export PEA LA NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ua,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Hierarchy NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001uaf,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Hierarchy NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ub,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Attributes NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ubf,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Attributes NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001uc,sebl2001_imp_opt_anaplan.bat,Anaplan Product Hierarchy NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ucf,sebl2001_imp_opt_anaplan.bat,Anaplan Product Hierarchy NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ud,sebl2001_imp_opt_anaplan.bat,Anaplan Product Attributes NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001udf,sebl2001_imp_opt_anaplan.bat,Anaplan Product Attributes NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ue,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Details NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001uef,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Details NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001uf,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Products NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001uff,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Products NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ug,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Adjustment Transfers NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ugf,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Adjustment Transfers NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001uh,sebl2001_imp_opt_anaplan.bat,Anaplan Sufficiency Report NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ui,sebl2001_imp_opt_anaplan.bat,Anaplan Promotion SID NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001uj,sebl2001_imp_opt_anaplan.bat,Anaplan Promo Volume NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001uk,sebl2001_imp_opt_anaplan.bat,Anaplan Optima Actual Payments NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ukf,sebl2001_imp_opt_anaplan.bat,Anaplan Optima Actual Payments NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ul,sebl2001_imp_opt_anaplan.bat,Anaplan RVC NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ulf,sebl2001_imp_opt_anaplan.bat,Anaplan RVC NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001um,sebl2001_imp_opt_anaplan.bat,Anaplan Shipment Volume NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001un,sebl2001_imp_opt_anaplan.bat,Anaplan Sysdate NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001up,sebl2001_imp_opt_anaplan.bat,Anaplan Promo Error Report NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2002ua,sebl2002_imp_hub_anaplan.bat,Anaplan Anaplan Satellite UKC NB Jhb,Y,40,N,0130,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2002ub,sebl2002_imp_hub_anaplan.bat,Anaplan Anaplan Satellite UKC NB Jhb,Y,40,N,0135,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2003ua,sebl2003_ana_ffm_lock.bat,Anaplan FFM Lock UKC1 NT Job,N,60,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2003ub,sebl2003_ana_ffm_lock.bat,Anaplan FFM Lock UKC2 NT Job,N,60,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2005ub,sebl2005_exp_anaplan_opt.bat,Anaplan Export Download NT Job,Y,40,N,1600,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2005uc,sebl2005_exp_anaplan_opt.bat,Anaplan SVP NT Job,Y,40,N,1530,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2006ad,sebl2006_pea_imp_anaplan.bat,Anaplan import PEA WE NT Job,Y,250,N,1900,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2007ad,sebl2007_pea_imp_hub_anpln.bat,Import Satellite PEA WE NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2013aa,sebl2013_pea_exp_ana_we.bat,Anaplan Export PEA WE NT Job,Y,40,N,0220,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2013ab,sebl2013_pea_exp_ana_we.bat,Anaplan Export PEA WE NT Job,Y,60,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2015ua,sebl2015_tfm_wf_ana_rcsv.bat,Anaplan to Optima Workflow,Y,260,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2016u,sebl2016_tfmwfana_rtsvol.bat,Anaplan TSP Staging Data NT Job,Y,100,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2018u,sebl2018_Promo_Acc_Del.bat,Anaplan Deletion into Import Hub NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2019u,sebl2019_imp_hub_anaplan.bat,Anaplan Import Hub NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2220u,sebl2220_handshake.bat,Anaplan Handshake NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2221u,sebl2221_Act_Accept_Del.bat,Anaplan Activity Accepeted Delete NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2222u,sebl2222_snapshot.bat,Anaplan Snapshot NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2004u,sebl2004_suff_hubtosat.bat,Anaplan Sufficiency Satellite NT Job,N,60,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001a,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Hierarchy NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001b,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Attributes NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001c,sebl2001_imp_opt_anaplan.bat,Anaplan Product Hierarchy NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001d,sebl2001_imp_opt_anaplan.bat,Anaplan Product Attributes NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001e,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Details NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001f,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Products NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001g,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Adjustment Transfers NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001h,sebl2001_imp_opt_anaplan.bat,Anaplan Sufficiency Report NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001i,sebl2001_imp_opt_anaplan.bat,Anaplan Promotion SID NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001j,sebl2001_imp_opt_anaplan.bat,Anaplan Promo Volume NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001k,sebl2001_imp_opt_anaplan.bat,Anaplan Optima Actual Payments NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001l,sebl2001_imp_opt_anaplan.bat,Anaplan RVC NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001m,sebl2001_imp_opt_anaplan.bat,Anaplan Shipment Volume NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001n,sebl2001_imp_opt_anaplan.bat,Anaplan Sysdate NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001p,sebl2001_imp_opt_anaplan.bat,Anaplan Promo Error Report NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2015a,sebl2015_tfm_wf_ana_rcsv.bat,Anaplan to Optima Workflow,Y,40,Y,,0815,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2016a,sebl2016_tfmwfana_rtsvol.bat,Anaplan TSP Staging Data NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2220a,sebl2220_handshake.bat,Anaplan Handshake NT Job,Y,40,Y,,0940,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2222a,sebl2222_snapshot.bat,Anaplan Snapshot NT Job,Y,40,Y,,0000,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2002b,sebl2002_imp_hub_anaplan.bat,Anaplan Satellite ANZ NT Job,Y,60,N,1635,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2018a,sebl2018_Promo_Acc_Del.bat,Anaplan Deletion into Import Hub NT Job,Y,40,Y,,0950,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2019a,sebl2019_imp_hub_anaplan.bat,Anaplan Import Hub NT Job,Y,40,Y,,0940,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2005a,sebl2005_exp_anaplan_opt.bat,Anaplan Export Download NT Job,Y,40,Y,0800,0815,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2005b,sebl2005_exp_anaplan_opt.bat,Anaplan SVP NT Job,Y,40,N,0900,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001o,sebl2001_imp_opt_anaplan.bat,Anaplan Users import NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2002a,sebl2002_imp_hub_anaplan.bat,Anaplan Anaplan Satellite JP NB Jhb,Y,60,N,1630,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2003a,sebl2003_ana_ffm_lock.bat,Anaplan FFM lock JP NT Job,N,60,N,,,Y,N,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2003b,sebl2003_ana_ffm_lock.bat,Anaplan FFM lock ANZ NT Job,N,60,N,,,Y,N,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001af,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Hierarchy NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001bf,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Attributes NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001cf,sebl2001_imp_opt_anaplan.bat,Anaplan Product Hierarchy NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001df,sebl2001_imp_opt_anaplan.bat,Anaplan Product Attributes NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ef,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Details NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001ff,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Products NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001gf,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Adjustment Transfers NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001kf,sebl2001_imp_opt_anaplan.bat,Anaplan Optima Actual Payments NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2001lf,sebl2001_imp_opt_anaplan.bat,Anaplan RVC NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
SEBLG411@SIEBEL119,SEBLJ2221a,sebl2221_Act_Accept_Del.bat,Anaplan Activity Accepeted Delete NT Job,Y,40,N,,,N,Y,Anaplan - All region,Anaplan workgroup,WETX,WE,Tx,NT
